rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/1021015-ten_commandments,The Ten Commandments,Peter T. Chattaway,False,Fresh,Fresh,2006,Still the definitive depiction of the Exodus in the popular imagination.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4215}",0.4215
m/1021015-ten_commandments,The Ten Commandments,Carol Cling,False,Fresh,Fresh,2006,"Anything worth doing is worth overdoing in DeMille's ponderous, yet still colossal, Biblical soap opera.",mostly_female,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.4215}",0.4215
m/1125461-luther,Luther,Steven D. Greydanus,False,Rotten,Rotten,2003,"Relentlessly hagiographical in its depiction of Luther distorts Catholic theology and history, consistently skewing its portrayal to put Luther in the best possible light while making his opponents seem as unreasonable as possible.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.064, 'neu': 0.824, 'pos': 0.112, 'compound': 0.4215}",0.4215
m/amen,Amen,Susan Granger,False,Fresh,Fresh,2003,Emotionally powerful.,female,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215
m/black_nativity,Black Nativity,Mike McCahill,True,Rotten,Rotten,2013,"Points for dogged credulity: whether trying to pass off Times Square as Judea or Tyrese ""Fast & Furious"" Gibson as the Angel Gabriel, it sincerely believes it. You, of course, are at liberty not to.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.09, 'neu': 0.752, 'pos': 0.158, 'compound': 0.4215}",0.4215
m/1125461-luther,Luther,Jim Lane,False,Rotten,Rotten,2003,"Camille Thomasson and Bart Gavigan's script is plodding and formless, with little sense of the political atmosphere in Germany at the time that saved Luther from becoming just another pile of heretic ashes.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.4215}",0.4215
m/1125461-luther,Luther,Marjorie Baumgarten,False,Rotten,Rotten,2003,"Though it fails when providing a rounded history of the life of Martin Luther, it succeeds in giving viewers a little taste of the other social factors influencing things during the 16th century in Europe.",female,"['Drama', 'Faith & Spirituality']","{'neg': 0.073, 'neu': 0.781, 'pos': 0.146, 'compound': 0.4215}",0.4215
m/amen,Amen,Rob Blackwelder,False,Fresh,Fresh,2003,Relentlessly heavy-handed but quite compelling nonetheless.,male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.4194}",0.4194
m/amen,Amen,Glenn Lovell,True,Fresh,Rotten,2003,It is the director's most ambitious film in years and one of his least compelling.,male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.092, 'neu': 0.72, 'pos': 0.188, 'compound': 0.4073}",0.4073
m/black_narcissus,Black Narcissus,Noel Murray,True,Fresh,Fresh,2001,"It remains a rapturous, near-indescribable work of cinematic art.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}",0.4019
m/amen,Amen,Jane Sumner,True,Fresh,Fresh,2003,"In a remarkably subtle turn, the German Tukur is convincing as [Gerstein].",female,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}",0.4019
m/amen,Amen,Jonathan Rosenbaum,True,Fresh,Fresh,2003,"Amen., a docudrama rather than a documentary, is clearly guided by Shoah's example, asking us to reflect on the Holocaust and what made it possible rather than simply recoil from it.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.4019}",0.4019
m/augustine_2012,Augustine,Frederic and Mary Ann Brussat,False,Fresh,Fresh,2013,A psychological thriller that explores fresh territory in its depiction of sexual politics.,male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.4019}",0.4019
m/1170009-conversations_with_god,Conversations With God,Ed Gonzalez,False,Rotten,Rotten,2006,"Someone advises at one point that dreams don't have deadlines, and yet the famous cover jacket of Waslch's books couldn't flash on the screen fast enough.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4019}",0.4019
m/amen,Amen,Erica Abeel,False,Fresh,Fresh,2003,You leave the theatre buoyed by the image of two men who put conscience before personal safety.,female,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.063, 'neu': 0.789, 'pos': 0.147, 'compound': 0.3818}",0.3818
m/amen,Amen,Gene Seymour,True,Fresh,Rotten,2003,"Costa-Gavras' political thrillers used to jab and thrust with lethal efficiency. This one just pounds against a heavy bag, huffing and puffing all the way.",mostly_male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.3818}",0.3818
m/amen,Amen,Terry Lawson,True,Fresh,Fresh,2003,"Costa-Gavras deserves credit for staying the course; in a time when most European film directors are wringing their hands, he's still pointing fingers.",mostly_male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.3818}",0.3818
m/black_nativity,Black Nativity,Matt Prigge,False,Rotten,Fresh,2013,"Writer/director Kasi Lemmons ... wants to use Hughes to reflect on the modern day black experience, and do without the need to make it palatable for white audiences.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.3818}",0.3818
m/1021015-ten_commandments,The Ten Commandments,James Powers,True,Fresh,Fresh,2015,"There is no other picture like it. There will be none. If it could be summed up in a word, the word would be sublime. And the man responsible for that, when all is said and done is Cecil B. DeMille.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.05, 'neu': 0.841, 'pos': 0.109, 'compound': 0.3818}",0.3818
m/1125461-luther,Luther,Michael Booth,True,Rotten,Fresh,2003,"A few too many amateurish techniques and oversimplified confrontations hold Luther back a notch or two from greatness, and stamp it instead as entertaining Lutheran cheerleading.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.087, 'neu': 0.734, 'pos': 0.178, 'compound': 0.3818}",0.3818
m/bonhoeffer,Bonhoeffer,Steven D. Greydanus,False,Fresh,Fresh,2004,"To its credit, the film examines Bonhoeffer's life and thought in an expressly theological light [His ideas] are as integral to the portrait as his resistance work.",male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.3818}",0.3818
m/amen,Amen,Desson Thomson,True,Fresh,Fresh,2003,Tukur's performance is the centerpiece of the movie; it's a wonderful mixture of outrage and swiftly disappearing naivete.,unknown,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.142, 'neu': 0.603, 'pos': 0.254, 'compound': 0.3818}",0.3818
m/1125461-luther,Luther,William Arnold,False,Rotten,Fresh,2003,"In the role of Luther, Fiennes projects just the right blend of charisma and quiet intensity to make the character come alive as both a thinker and a man of action.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.3818}",0.3818
m/black_nativity,Black Nativity,Manohla Dargis,True,Rotten,Rotten,2013,It becomes increasingly clear that the entire movie probably should have been sung.,unknown,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.3818}",0.3818
m/1011028-jesus_christ_superstar,Jesus Christ Superstar,Gerry Shamray,False,Rotten,Fresh,2003,Ted Neeley is great but the film never rises to the material.,mostly_male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.3716}",0.3716
m/black_nativity,Black Nativity,Elizabeth Weitzman,True,Rotten,Rotten,2013,"The movie doesn't weave religion into the familiar structure of a comedy or melodrama. Instead, everything works in service to the sermon at the core.",female,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.3612}",0.3612
m/augustine_2012,Augustine,Nicholas Bell,False,Fresh,Fresh,2019,"An entrancing, impressionistic portrayal of historical sexism and exploitation.",male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",0.3612
m/augustine_2012,Augustine,John Anderson,True,Fresh,Fresh,2013,"The hysterics contained in Alice Winocour's ""Augustine"" -- and ""hysteria"" is what it's about -- can't obscure the understated, smoldering subtext of what is a sometimes playfully smart and irony-laden story.",male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.08, 'neu': 0.769, 'pos': 0.151, 'compound': 0.3612}",0.3612
m/1170009-conversations_with_god,Conversations With God,Daniel Eagan,False,Rotten,Rotten,2006,"...boils down to the assertion that God is that voice in your head, a fairly innocent concept until God starts telling you to do something wrong.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.101, 'neu': 0.684, 'pos': 0.215, 'compound': 0.3612}",0.3612
m/black_nativity,Black Nativity,Ethan Alter,False,Rotten,Rotten,2013,It's in moments like that that Black Nativity really sings; the rest of the time it operates at a familiar hum.,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.3612}",0.3612
m/1170009-conversations_with_god,Conversations With God,Phil Hall,False,Rotten,Rotten,2006,"It may appeal to those who get teary eyed over Hallmark cards, but will bore anyone who views religion with passion and maturity.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.091, 'neu': 0.764, 'pos': 0.145, 'compound': 0.3612}",0.3612
m/ayurveda_the_art_of_being,Ayurveda: the Art of Being,Catharine Tunnacliffe,False,Rotten,Rotten,2003,"Like all infomercials, Ayurveda: Art of Being is heavy on testimonials and light on statistics.",female,"['Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.3612}",0.3612
m/black_narcissus,Black Narcissus,Alex Sandell,False,Fresh,Fresh,2003,"Beautiful technicolor film, with a slow-moving, but intriguing plot.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.3506}",0.3506
m/bonhoeffer,Bonhoeffer,David Sterritt,False,Fresh,Rotten,2003,What's missing is a thorough exploration of Bonhoeffer's innovative ideas and a probing examination of how he reconciled his passion for pacifism with his growing conviction that assassination is justifiable in some case.,male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.15, 'neu': 0.616, 'pos': 0.234, 'compound': 0.34}",0.34
m/8-the-mormon-proposition,8: The Mormon Proposition,Mick LaSalle,True,Fresh,Rotten,2010,It's marred by loaded language and a propagandistic tone that undercuts rather than promotes its purposes.,male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.34}",0.34
m/black_nativity,Black Nativity,Claudia Puig,True,Rotten,Fresh,2013,"Based on the play by poet/activist Hughes, this updated faith-based tale features rousing musical numbers and a well-meaning, if predictable, story, marked by unlikely coincidences.",female,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.34}",0.34
m/1170009-conversations_with_god,Conversations With God,Geoff Pevere,True,Rotten,Rotten,2006,"A terminally muddled movie, uncertain as to whether it's promoting Neale, God, Mammon, Putnam Books or the capitalist exploitation of spiritual need.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.089, 'neu': 0.726, 'pos': 0.185, 'compound': 0.34}",0.34
m/bonhoeffer,Bonhoeffer,Maria Garcia,False,Fresh,Rotten,2003,It's hard to point to anything Bonhoeffer did or said that would merit the lionization he receives in Bonhoeffer.,female,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.066, 'neu': 0.802, 'pos': 0.132, 'compound': 0.34}",0.34
m/1170009-conversations_with_god,Conversations With God,Bob Strauss,False,Rotten,Rotten,2006,Guess it's comforting to believe that God might make contact in even the blandest of conditions. But I can't see this movie meaning much to any but the already converted.,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.34}",0.34
m/1125461-luther,Luther,Mark Dujsik,False,Rotten,Rotten,2003,"So concerned with events that it forgoes ideas, and when your subject is famous for his ideas, ignoring them is doing a great disservice.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.097, 'neu': 0.755, 'pos': 0.147, 'compound': 0.34}",0.34
m/1170009-conversations_with_god,Conversations With God,Lindy West,False,Rotten,Rotten,2018,"God speaks with Walsch's own voice, the point being, of course, that God is you. God is me. God is a hobo and a douchebag and a blowhard named Neale Donald Walsch.",female,"['Drama', 'Faith & Spirituality']","{'neg': 0.11, 'neu': 0.659, 'pos': 0.231, 'compound': 0.34}",0.34
m/amen,Amen,Marta Barber,True,Fresh,Fresh,2003,"Although the unrelenting pursuit of making the Vatican listen becomes a bit tiresome, the portrayals of the two men by Tukur and Kassovitz are engaging.",female,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.34}",0.34
m/1125461-luther,Luther,Rob Vaux,False,Rotten,Rotten,2003,"What started out strong peters out in the second half, splitting it into a grab bag of little pieces with no sense of resolution.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.074, 'neu': 0.8, 'pos': 0.126, 'compound': 0.3321}",0.3321
m/1017021-quo_vadis,Quo Vadis?,Dan Lybarger,False,Fresh,Fresh,2003,"Taylor is as wooden as usual, but the gaudy spectacle is worth the rental price.",male,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.3291}",0.3291
m/bonhoeffer,Bonhoeffer,Martin Scribbs,False,Fresh,Fresh,2004,Bonhoeffer follows the life of one prominent churchman as he develops an ethics to nourish the anti-Nazi resistence.,male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.3182}",0.3182
m/black_nativity,Black Nativity,Mick LaSalle,True,Rotten,Rotten,2013,"""Black Nativity"" deepens into a rich experience once the scene shifts to the inside of a church, but it's a long time getting there.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.3182}",0.3182
m/1010555-inherit_the_wind,Inherit the Wind,Emanuel Levy,False,Fresh,Fresh,2008,"Director Stanley Kramer can't overcome the trepidations of a verbose courtroom drama, so he lets his two actors, Spencer Tracy and Fredric March dominate and go at each other, pretending it's a deep play of ideas.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.041, 'neu': 0.854, 'pos': 0.105, 'compound': 0.3182}",0.3182
m/8-the-mormon-proposition,8: The Mormon Proposition,Chris Barsanti,False,Fresh,Rotten,2010,passionate but scattered,mostly_male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.296}",0.296
m/bonhoeffer,Bonhoeffer,John Anderson,True,Fresh,Fresh,2003,"Strong, inspiring profile of the valiant and enigmatic World War II-era Protestant theologian.",male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.195, 'neu': 0.5, 'pos': 0.305, 'compound': 0.296}",0.296
m/1170009-conversations_with_god,Conversations With God,Harvey S. Karten,False,Rotten,Rotten,2007,Resembles a vanity project that looks as though every frame was submitted by producer-director Simon to Mr. Walsch for his approval.,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.083, 'neu': 0.783, 'pos': 0.135, 'compound': 0.296}",0.296
