rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/10006849-once_in_a_lifetime,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Matt Pais,False,Certified-Fresh,Fresh,2006,"Aptly portrays the country's brief love affair with soccer and acknowledges that it will continue to thrive, whether we're paying attention or not.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.6369}",0.6369
m/bleed_for_this,Bleed For This,Jared Mobarak,False,Fresh,Fresh,2016,"The best description of the film would be Italians busting each other's balls for two hours-and that goes for the ladies, too.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.6369}",0.6369
m/1155467-glory_road,Glory Road,Bob Townsend,True,Rotten,Fresh,2006,Glory Road plays fast and loose with some of the facts leading up to that event. But that certainly gives it dramatic punch.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.06, 'neu': 0.691, 'pos': 0.249, 'compound': 0.6369}",0.6369
m/1001634-bang_the_drum_slowly,Bang The Drum Slowly,Dennis Schwartz,False,Fresh,Rotten,2007,"It was first filmed for television, where it seems best suited as a 'disease of the week' movie.",male,"['Classics', 'Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.6369}",0.6369
m/10006849-once_in_a_lifetime,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Cynthia Fuchs,False,Certified-Fresh,Fresh,2006,"Whether or not the ""dream"" of a thriving U.S. soccer league might ever be realized, this moment retains a thrilling illogic and undeniable energy.",female,"['Documentary', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.6369}",0.6369
m/1017776-rocky,Rocky,Boxoffice Staff,False,Certified-Fresh,Fresh,2002,"Fight pictures being rare, Rocky succeeds as an offbeat entry by combining a Cinderella story with a rich character study of a man who boxes because he doesn't know much else.",unknown,"['Drama', 'Sports & Fitness']","{'neg': 0.076, 'neu': 0.727, 'pos': 0.198, 'compound': 0.6369}",0.6369
m/bleed_for_this,Bleed For This,Robert Kojder,False,Fresh,Fresh,2017,The images of someone essentially handicapped undergoing extensive physical training most definitely make for images that are both haunting and inspirational,male,"['Drama', 'Sports & Fitness']","{'neg': 0.08, 'neu': 0.682, 'pos': 0.238, 'compound': 0.6361}",0.6361
m/1208128-tyson,Tyson,Philip French,False,Certified-Fresh,Fresh,2009,"A documentary that is as near to an honest apologia as we're ever likely to get. It's a fascinating story, though not a pretty one.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.092, 'neu': 0.668, 'pos': 0.239, 'compound': 0.6336}",0.6336
m/1208128-tyson,Tyson,Steven Rea,True,Certified-Fresh,Fresh,2009,"Deploying multiple split screens and a discreet but effective score, Tyson is hugely engrossing at the same time that it is not entirely credible.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.631}",0.631
m/10009355-sugar,Sugar,James Greenberg,True,Certified-Fresh,Fresh,2008,"The immigrant experience has been seen many times on film before but rarely with the authenticity, wit and intelligence of Anna Boden and Ryan Fleck's Sugar.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.858, 'pos': 0.142, 'compound': 0.631}",0.631
m/10009355-sugar,Sugar,Steven Rea,True,Certified-Fresh,Fresh,2009,Anna Boden and Ryan Fleck's film is a modest but masterful triumph.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.631}",0.631
m/1009427-heaven_can_wait,Heaven Can Wait,Christopher Null,False,Certified-Fresh,Fresh,2000,"In the hands of anyone but Warren Beatty, this might really stink, but the old scoundrel infuses the hero with such earnest and wide-eyed spirit that it's hard not to like.",male,"['Comedy', 'Science Fiction & Fantasy', 'Romance', 'Sports & Fitness']","{'neg': 0.185, 'neu': 0.56, 'pos': 0.255, 'compound': 0.6304}",0.6304
m/1017776-rocky,Rocky,Kathleen Carroll,True,Certified-Fresh,Fresh,2016,"Like the movies of Frank Capra, Rocky is a glowing tribute to the human spirit - a chin-up reminder that the decent, little guys of the world often accomplish the impossible if only because they try so hard.",female,"['Drama', 'Sports & Fitness']","{'neg': 0.047, 'neu': 0.778, 'pos': 0.176, 'compound': 0.629}",0.629
m/1003854-champ,The Champ,Kevin Fiddler,False,Rotten,Fresh,2003,Great performance from Jon Voight and Rick Schroeder,male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.6249}",0.6249
m/battle_of_the_sexes,Battle of the Sexes,Pete Hammond,False,Certified-Fresh,Fresh,2017,Emma Stone and Steve Carell are matchless and at the top of their game in a film that goes places that just might surprise you. A superb trip back to the notorious tennis duel between Billie Jean King and Bobby Riggs.,male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.063, 'neu': 0.763, 'pos': 0.174, 'compound': 0.6249}",0.6249
m/10009355-sugar,Sugar,Marty Mapes,False,Certified-Fresh,Fresh,2009,Dominican natives pursue their diamond dreams in the U.S.,mostly_male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.579, 'pos': 0.421, 'compound': 0.6249}",0.6249
m/a_league_of_ordinary_gentlemen,A League of Ordinary Gentlemen,Michael Booth,True,Fresh,Fresh,2005,"It's a curious movie, in the best sense, acknowledging that everybody is obsessed with something, then finding out why this particular group of people is obsessed with this particular pastime.",male,"['Comedy', 'Documentary', 'Special Interest', 'Television', 'Sports & Fitness']","{'neg': 0.097, 'neu': 0.716, 'pos': 0.186, 'compound': 0.6249}",0.6249
m/battle_of_the_sexes,Battle of the Sexes,Alistair Ryder,False,Certified-Fresh,Fresh,2018,"Battle of the Sexes is a fun biopic, albeit one that will likely leave you wishing you'd watched a documentary on the subject for more specific insights into these interesting characters.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.106, 'neu': 0.672, 'pos': 0.221, 'compound': 0.6249}",0.6249
m/1093641-hurricane,The Hurricane,Rob Gonsalves,False,Certified-Fresh,Rotten,2007,Startlingly inept coming from a generally accomplished director like Norman Jewison.,male,"['Drama', 'Mystery & Suspense', 'Sports & Fitness']","{'neg': 0.095, 'neu': 0.511, 'pos': 0.394, 'compound': 0.6249}",0.6249
m/1226720-waveriders,Waveriders,Victor Olliver,False,Rotten,Rotten,2009,"Earnest types speak in awe of wave sizes, yet no one once thinks to mount a camera on a surfer for a vicarious thrill. A lost opportunity.",male,"['Action & Adventure', 'Documentary', 'Sports & Fitness']","{'neg': 0.145, 'neu': 0.579, 'pos': 0.277, 'compound': 0.6249}",0.6249
m/1093641-hurricane,The Hurricane,Liz Braun,False,Certified-Fresh,Fresh,2000,A complex story and a great film.,female,"['Drama', 'Mystery & Suspense', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.6249}",0.6249
m/battle_of_the_sexes,Battle of the Sexes,Matt Ward,False,Certified-Fresh,Rotten,2018,"A solid, yet flawed biopic that does justice to its subject matter without rising to an elite level.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.697, 'pos': 0.303, 'compound': 0.6249}",0.6249
m/bones_brigade_an_autobiography,Bones Brigade: An Autobiography,V.A. Musetto,True,Fresh,Fresh,2012,"This film makes a great companion piece to Peralta's ""Dogtown and Z-Boys,'' which leaves off where ""Bones Brigades'' begins.",unknown,"['Documentary', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.6249}",0.6249
m/battle_of_the_sexes,Battle of the Sexes,Marshall Shaffer,False,Certified-Fresh,Fresh,2019,Dayton and Ferris assemble a massive ensemble of talented performers to bring the manifold speaking roles in Battle of the Sexes to vibrant life.,male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.089, 'neu': 0.683, 'pos': 0.229, 'compound': 0.6249}",0.6249
m/1197992-perfect_game,The Perfect Game,Sandie Angulo Chen,False,Rotten,Fresh,2010,"Sentimental, inspiring tale about Little League underdogs.",female,"['Drama', 'Kids & Family', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.495, 'pos': 0.505, 'compound': 0.6249}",0.6249
m/1198511-bustin_down_the_door,Bustin' Down the Door,David Edwards,False,Fresh,Fresh,2009,"Packed with awesome footage and revealing interviews, it's one to bust down the cinema doors to catch.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.6249}",0.6249
m/chariots_of_fire,Chariots of Fire,Henry Fitzherbert,False,Certified-Fresh,Fresh,2012,Enhanced considerably by Vangelis's stirring score - has a film ever owed so much to its music? - the picture also works as a poignant paen to youthful hopes and the passing of time.,male,"['Art House & International', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.6249}",0.6249
m/1155467-glory_road,Glory Road,Jonathan R. Perry,False,Rotten,Rotten,2006,A great documentary could emerge from this story -- a film that deserves it.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.6249}",0.6249
m/battle_of_the_sexes,Battle of the Sexes,Melissa Anderson,False,Certified-Fresh,Rotten,2017,"The story of a remarkable woman and her remarkable accomplishments suffers, as too many LGBTQ-themed twenty-first-century docudramas do, from an accretion of it-gets-better telegraphing.",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.102, 'neu': 0.66, 'pos': 0.238, 'compound': 0.6249}",0.6249
m/1155467-glory_road,Glory Road,Linda Cook,False,Rotten,Fresh,2006,Remember the Titans? Of course you do. And here's another great sports movie from Disney.,female,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.6249}",0.6249
m/bleed_for_this,Bleed For This,Roger Moore,False,Fresh,Fresh,2016,Two great performances overcome the stereotypes and sometimes sloppy aesthetics of this formulaic feel-good boxing picture.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.6249}",0.6249
m/10006849-once_in_a_lifetime,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Jeannette Catsoulis,True,Certified-Fresh,Fresh,2006,"Giddy, gossipy and endearingly unslick, Once in a Lifetime chronicles the rise and fall of the most famous soccer team in the United States with slapdash glee.",female,"['Documentary', 'Sports & Fitness']","{'neg': 0.119, 'neu': 0.669, 'pos': 0.213, 'compound': 0.6249}",0.6249
m/chariots_of_fire,Chariots of Fire,Brian Henry Martin,False,Certified-Fresh,Fresh,2012,"Is it possible to run in slow motion and not hear Vangelis? This is the signature of all great films, a classic scene forever imprinted in your imagination.",male,"['Art House & International', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.6249}",0.6249
m/1093641-hurricane,The Hurricane,Jeffrey M. Anderson,False,Certified-Fresh,Fresh,2002,A great showcase for the actor's skills.,male,"['Drama', 'Mystery & Suspense', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.6249}",0.6249
m/1208128-tyson,Tyson,J. R. Jones,True,Certified-Fresh,Fresh,2009,"I can't say I've ever wanted to be in Mike Tyson's head, but this documentary by James Toback certainly took me there, and I won't soon forget it.",unknown,"['Documentary', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.6248}",0.6248
m/1208128-tyson,Tyson,Kaleem Aftab,True,Certified-Fresh,Fresh,2018,"The result is a documentary that once again highlights that, of all sports, boxing is the one that cinema has been most successful in recording...",unknown,"['Documentary', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.624}",0.624
m/brother_2010,Brother (Hermano),Matt Kelemen,False,Rotten,Fresh,2013,"Hermano is part sports film, part neorealist drama and a fully successful debut feature from Venezuelan director Marcel Rasqun.",male,"['Art House & International', 'Drama', 'Kids & Family', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.624}",0.624
m/1158528-goal,Goal! The Dream Begins (Goal!: The Impossible Dream),Jeannette Catsoulis,True,Rotten,Rotten,2006,Goal! The Dream Begins follows a young Mexican soccer whiz from Los Angeles to England and a tryout with Newcastle United.,female,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.6239}",0.6239
m/bleed_for_this,Bleed For This,Jordan Hoffman,False,Fresh,Rotten,2018,"Bleed For This is twelve rounds of tedium, a boring boxing movie that draws most of its strength from memories of other, better experiences.",male,"['Drama', 'Sports & Fitness']","{'neg': 0.08, 'neu': 0.698, 'pos': 0.222, 'compound': 0.6204}",0.6204
m/beyond_the_mat,Beyond the Mat,David Luty,False,Certified-Fresh,Fresh,2000,"Surprisingly candid, comprehensive and, most of all, emotional expos of the wrestling business.",male,"['Documentary', 'Special Interest', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.623, 'pos': 0.377, 'compound': 0.6204}",0.6204
m/1158528-goal,Goal! The Dream Begins (Goal!: The Impossible Dream),Claudia Puig,True,Rotten,Fresh,2006,"Predictable Goal! The Dream Begins may not be the stuff of everyone's reveries, but the film is capably acted and somewhat inspiring.",female,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.619}",0.619
m/1212694-blind_side,The Blind Side,Jolene Mendez,False,Fresh,Fresh,2009,"Don't turn a blind eye to ""The Blind Side"" as it is one of the best films this year!",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.11, 'neu': 0.613, 'pos': 0.276, 'compound': 0.6187}",0.6187
m/beerfest,Beerfest,Ty Burr,True,Rotten,Rotten,2006,Making a comedy that celebrates binge drinking and cretinous behavior isn't a crime against nature. Making one that's as brutally unfunny as Beerfest is.,male,"['Comedy', 'Sports & Fitness']","{'neg': 0.129, 'neu': 0.58, 'pos': 0.291, 'compound': 0.6187}",0.6187
m/1212694-blind_side,The Blind Side,Linda Cook,False,Fresh,Fresh,2009,"OK, Sandra Bullock. I publicly forgive you for the ghastly 'All About Steve.'",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.665, 'pos': 0.335, 'compound': 0.6166}",0.6166
m/chariots_of_fire,Chariots of Fire,Joseph Walsh,False,Certified-Fresh,Fresh,2015,"The appeal will always be there for people to revisit Hudson's award-winner in a year of both the Queen's Diamond Jubilee and the Olympics, despite perhaps being remembered a little too fondly.",male,"['Art House & International', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.6151}",0.6151
m/battle_of_the_sexes,Battle of the Sexes,Deborah Ross,False,Certified-Fresh,Fresh,2017,"The film is not unsuccessful, as it's mostly entertaining enough, and if the gender politics seem oversimplified, there are reminders of some real-life commentaries.",female,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.6136}",0.6136
m/battle_of_the_sexes,Battle of the Sexes,Clint O'Connor,False,Certified-Fresh,Fresh,2017,"The actual tennis is the least important element of Battle of the Sexes. The film is much more interested in relationships and King's evolution. Its best moments come off the court, especially when King and company break off to form the WTA.",male,"['Comedy', 'Drama', 'Sports & Fitness']","{'neg': 0.085, 'neu': 0.769, 'pos': 0.146, 'compound': 0.6125}",0.6125
m/beerfest,Beerfest,Peter Hartlaub,True,Rotten,Rotten,2006,"If you like to drink Pabst Blue Ribbon beer, you'll probably like this movie. If you're a cognac person, the scene where the great-grandmother performs a sex act on a sausage may not be refined enough for your tastes.",male,"['Comedy', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.6124}",0.6124
m/bleed_for_this,Bleed For This,Henry Fitzherbert,False,Fresh,Fresh,2016,It is a simple old-fashioned quest - the story holds few surprises - but done with immense charm and brio.,male,"['Drama', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.6124}",0.6124
m/10006849-once_in_a_lifetime,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Stephen Williams,True,Certified-Fresh,Fresh,2006,"Told in a breezy, fast-cut style, and backed by a boisterous soundtrack that ranges from Puccini to James Brown, Lifetime focuses on the players -- on the field and off -- that made the Cosmos such a super, if short-lived, team.",male,"['Documentary', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.6124}",0.6124
m/a_league_of_ordinary_gentlemen,A League of Ordinary Gentlemen,Ronnie Scheib,True,Fresh,Fresh,2005,"First-time helmer Chris Browne's sense of humor captures perfectly the contradictions, absurdities and drama at the intersection of class, media, money and sports without dissing any of his player/subjects.",mostly_male,"['Comedy', 'Documentary', 'Special Interest', 'Television', 'Sports & Fitness']","{'neg': 0.066, 'neu': 0.751, 'pos': 0.182, 'compound': 0.6124}",0.6124
